sentence,Response
but this is very big, i have even an editor and he seems really happy with my work.,Failed after multiple timeout attempts
you should talk to her before you jump to conclusions. but you've done nothing wrong, so don't beat yourself up.,Failed after multiple timeout attempts
this got everyone talking about fun things they planned to do outdoors this weekend.,Failed after multiple timeout attempts
i should ask for some tips to help me feel more confident.,Failed after multiple timeout attempts
while it can be scary to trust others, taking a chance on relationships can lead to deep connections and meaningful experiences.,Failed after multiple timeout attempts
i got invited to a concert.,Failed after multiple timeout attempts
i went hospital.,Failed after multiple timeout attempts
this isnt just a lovers tiff, it is a life threatening situation and i have no support and no indication of what i should do and, more importantly, what i should not do.,Failed after multiple timeout attempts
as you know, when you don't feel well psychologically, it affects all aspects of your life including, work, school, relationships, and so forth.,Failed after multiple timeout attempts
i think this mind is realistic and i have no alternative to this though.,Failed after multiple timeout attempts
i was asked to join a club i had been wanting to join.,Failed after multiple timeout attempts
in this situation focusing on facts will be a better option.,Failed after multiple timeout attempts
i value the importance of self-expression and try to find creative outlets for it.,Failed after multiple timeout attempts
everyone has a group of people who they hang out with. there is nothing wrong about that. he is just your wife's acquaintance.,Failed after multiple timeout attempts
i am doing my best so there is no reason for him to be angry at me.,Failed after multiple timeout attempts
i went to movie.,Failed after multiple timeout attempts
i ate delicious food with my close friends.,Failed after multiple timeout attempts
some days i feel a little better.,Failed after multiple timeout attempts
the offsite with colleagues was great fun. we had stimulating discussions._x000d_
.,Failed after multiple timeout attempts
as you stated, you are "on the edge of giving up on everything.,Failed after multiple timeout attempts
perfection isn't necessary for success, it's about consistently showing up and doing my best.,Failed after multiple timeout attempts
not everything is so simple as you're either a man or your not for something like this.,Failed after multiple timeout attempts
i recognize the power of forgiveness in healing relationships.,Failed after multiple timeout attempts
thank you for writing and i wish you the best of luck.,Failed after multiple timeout attempts
but if i don't, it doesn't make me worth any less than anyone else.,Failed after multiple timeout attempts
one event in the past three months that has made me happy is getting a letter from my son's school telling me that he's going to be put into advanced math classes.,Failed after multiple timeout attempts
i completed a long-term project in my garden removing grass and making way for new plants.,Failed after multiple timeout attempts
i genuinely don't think i could ever hurt her, she is the most important thing in the world to me.,Failed after multiple timeout attempts
seeking for help is not akin to admitting defeat, it is the start to the path to victory.,Failed after multiple timeout attempts
you deserve someone better as you clearly seem to have a warm heart.,Failed after multiple timeout attempts
i was able to tell her that they weren't getting enough water.,Failed after multiple timeout attempts
but to me, if i don't = i will fail.,Failed after multiple timeout attempts
every therapy experience is unique, and i am open to trying different approaches to find what works best for me.,Failed after multiple timeout attempts
my work has always been the one thing i was good at, and now i am failing at that too.,Failed after multiple timeout attempts
he genuinely seemed excited about the book and i need to believe more in myself.,Failed after multiple timeout attempts
i had made a splendid garden with my dad yesterday.,Failed after multiple timeout attempts
i'd say she just wants to be able to help you, but she can't think of a way to help.,Failed after multiple timeout attempts
true love is the best thing in the whole world i already know.,Failed after multiple timeout attempts
i am capable of overcoming obstacles and challenges.,Failed after multiple timeout attempts
to not be a good wife, you have to be so horrible to your husband.,Failed after multiple timeout attempts
i am surrounded by positivity and abundance.,Failed after multiple timeout attempts
he wouldn't have gotten in trouble if i had helped him.,Failed after multiple timeout attempts
the only opinions that deserve your attention are your own and those of people who love you and who have your best interests at heart.,Failed after multiple timeout attempts
they have shown empathy and understanding towards others, and it inspires me to do the same.,Failed after multiple timeout attempts
learning more about others instead focusing on ourselves will help me to see things from different perspectives.,Failed after multiple timeout attempts
i will be more careful next time and will ask for his help (take care of the kids, dressing up the tables, wash the dishes) while controlling the whole diner preparation.,Failed after multiple timeout attempts
with time and effort, we can change our negative thought patterns and develop more positive ways of thinking.,Failed after multiple timeout attempts
from that moment i felt shame hit the drugs and the streets, constant rejected and scapegoated by family, then at other times used as the parents only source of support.,Failed after multiple timeout attempts
i was able to do some online work.,Failed after multiple timeout attempts
thomas got a great review on his latest book, but he couldn't stop worrying about the one negative comment a reviewer left online.,Failed after multiple timeout attempts
i forgot to include one ingredient in the recipe, it's ruined now.,Failed after multiple timeout attempts
help them learn the right names for their body parts and to understand that all boys look the same and all girls look the same.,Failed after multiple timeout attempts
mutual admiration and respect are the basis of the very best friendships.,Failed after multiple timeout attempts
very often she has not only rejected me, but says that i am disgusting for wanting sex, "don't come near me.,Failed after multiple timeout attempts
when golfing with my friends, i almost hit a hole in one. it didn't go in on the first shot, but i made the birdie.,Failed after multiple timeout attempts
noone will know about my personal life if i won't tell about it.,Failed after multiple timeout attempts
i made a very good pasta dinner.,Failed after multiple timeout attempts
i need to stop letting my perfectionism get in the way of enjoying life.,Failed after multiple timeout attempts
better yet, you can work, save your money, and set a goal for leaving them all to sort it out together like your sister did.,Failed after multiple timeout attempts
i dont want to have these thoughts and would never act on them but i cant get rid of them and i am worried i will be branded or told i am going insane.,Failed after multiple timeout attempts
he is good-looking and has an amazing personality but even thinking about meeting him or having a relationship with him makes me sick not because of him…because of me and i regret registering to the site.,Failed after multiple timeout attempts
i went hiking last week with my girlfriend and dog, and i took a lot of good photos.,Failed after multiple timeout attempts
i also sometimes doubt that maybe i did not exposed my problem to therapist on appropriate way, or that my therapist do not want to tell me my accurate diagnosis because i could be frightened of the fact i'm having/developing psychosis.,Failed after multiple timeout attempts
john aced his presentation, but he couldn't stop worrying about the one typo he noticed on his slides afterwards.,Failed after multiple timeout attempts
i got to texas to see a baseball game.,Failed after multiple timeout attempts
i was happy when i fit into a smaller size of jeans after working on losing weight and running more frequently.,Failed after multiple timeout attempts
sarah completed a knitting project, but she couldn't stop feeling guilty about the one mistake she made that's hard to fix.,Failed after multiple timeout attempts
seeing my aunt and her husband have a gender reveal of their new baby.,Failed after multiple timeout attempts
i had to do some really rough tasks, but it wasn't as bad as i was initially anticipating. .,Failed after multiple timeout attempts
love him the best you can but stay safe yourself and encourage others to do the same.,Failed after multiple timeout attempts
you can try to bring together relatives, friends, family, etc ...,Failed after multiple timeout attempts
i would go outside and smoke at 3 am in the morning, the parking lot was empty, would still hear them, but, no one was there.,Failed after multiple timeout attempts
julian aced his music performance, but he couldn't stop obsessing over the one note he missed.,Failed after multiple timeout attempts
i was happy when i finished a big article because i worked hard on it and thought i did a good job. .,Failed after multiple timeout attempts
maybe i'll need to adapt a bit in some cases but overall i can enjoy life just as much.,Failed after multiple timeout attempts
the loving thing to do would be to quietly and privately tell your mother what you think you know.,Failed after multiple timeout attempts
managed to get the final trophy in a game i was playing. .,Failed after multiple timeout attempts
her behavior is bizarre and she's started to tell me the same stories every time we're on the phone, just rambling.,Failed after multiple timeout attempts
it's hard to see the good in others when we're so quick to judge and criticize them.,Failed after multiple timeout attempts
nothing had triggered it, but on and off after that i had more cry spells and i felt terrible some days.,Failed after multiple timeout attempts
i cooked meat with vegetables in the oven and invited a few friends for dinner.,Failed after multiple timeout attempts
driving to a new town.,Failed after multiple timeout attempts
i found out a good friend was pregnant.,Failed after multiple timeout attempts
i think that this is a very negative thing, as people get angry at me because they think that i'm seeking attention, but i'm not.,Failed after multiple timeout attempts
sometimes they know people in the community who can help.,Failed after multiple timeout attempts
i received lots of compliments on my public speaking skills, but i can't stop worrying about the one word i stumbled on.,Failed after multiple timeout attempts
my hairline is receding at 23 years old. i honestly can't take it anymore. there's always something wrong with me.,Failed after multiple timeout attempts
seeing my son play with his cousin.,Failed after multiple timeout attempts
i feel so depressed when i think of going to work. i used to like going to work, but i feel so awkward and anxious with my boss since i received the poor work evaluation.,Failed after multiple timeout attempts
i had a great vacation, but i can't stop feeling guilty about how much money i spent.,Failed after multiple timeout attempts
i received positive feedback on my performance review, but i can't stop worrying about the one area i need to improve in.,Failed after multiple timeout attempts
a parent saw their child struggle with a task and concluded that they were not talented in that area, instead of offering support and guidance.,Failed after multiple timeout attempts
i received lots of compliments on my outfit, but i can't stop worrying that i didn't look good enough.,Failed after multiple timeout attempts
my husband and i finally finished restoring the old deck at our new house.,Failed after multiple timeout attempts
without the obligations of a family, you are free to live the life you have now.,Failed after multiple timeout attempts
i saw a nice lady wearing a blue dress.,Failed after multiple timeout attempts
this one will be a bit odd--after several days of inconsistent, tiny poops, i came home from work today and had one of the physically longest, smoothest, and widest unbroken poops i've had in years.,Failed after multiple timeout attempts
i made burritos for dinner with fresh guacamole.,Failed after multiple timeout attempts
i had a great date with someone, but i keep fixating on one awkward moment.,Failed after multiple timeout attempts
coming home to my children.  my life is crazy and chaotic, but it is all mine.,Failed after multiple timeout attempts
i thought i was moving on only to realize i was just being used to forget the 'mean ex' or make the 'mean ex' jealous.,Failed after multiple timeout attempts
it was a nice, quiet day at work.,Failed after multiple timeout attempts
everybody has those moments that doesn't really want to interact.,Failed after multiple timeout attempts
last night i was able to hang out with a small group of friends and feel accepted.,Failed after multiple timeout attempts
you described your marriage as being perfect prior to his deployment and the birth of your daughter but your lives are drastically different now.,Failed after multiple timeout attempts
she got mad and assumed i was still thinking about that woman, when i told her before that conversation that i never loved that woman, nor i'm i thinking of her.,Failed after multiple timeout attempts
i listened to music.,Failed after multiple timeout attempts
i mailed my husband's final child support payment.,Failed after multiple timeout attempts
is this simply my adhd causing memory problems and getting bored, or should i be looking into something else? (i should also mention that i suspect that i have borderline personality disorder due to emotional neglect/abuse from my parents and suddenly 4 years ago all my friends (known them for 7+ years) abandoned me.,Failed after multiple timeout attempts
that would be the best way to help her.,Failed after multiple timeout attempts
you can do anything you set your mind to. god never gives us more then we can handle.,Failed after multiple timeout attempts
it has gotten to the point where life has been complete hell and the only solution i can think of is violence (i won't go into detail).,Failed after multiple timeout attempts
nothing matters to me, genocides, war, politics in general seem to be unimportant.,Failed after multiple timeout attempts
a person observed their coworker taking a long lunch break and assumed they were lazy and not committed to their job.,Failed after multiple timeout attempts
lucy completed a challenging hike, but she couldn't stop thinking about how long it took her to finish the last mile.,Failed after multiple timeout attempts
patience, empathy and consistency should eventually lead to greater emotional and physical intimacy.,Failed after multiple timeout attempts
i pass all my classes, for the semester.,Failed after multiple timeout attempts
after being hired to work at my new job, i had my first observation and i did really great.,Failed after multiple timeout attempts
there is nothing wrong with you at all, being a father is a continual learning thing.,Failed after multiple timeout attempts
one event that made me happy was when i went out to a bird sanctuary to feed birds with my husband, and birds were landing on his head to eat seed.,Failed after multiple timeout attempts
i woke up early today.,Failed after multiple timeout attempts
i hit very little traffic on the way to work.,Failed after multiple timeout attempts
he doesn't understand when i try to reason with him, he can lower my salary, put me in more work or fire me.,Failed after multiple timeout attempts
it's impossible for me to form a close relationship because i'm just not a likable person.,Failed after multiple timeout attempts
focusing on yourself is the right idea and finding a supportive professional who can listen and help sort it all through this and next right step.,Failed after multiple timeout attempts
i went to starbucks with my husband. we had fun spending time together. .,Failed after multiple timeout attempts
please get some other opinions and choose the one that best suits your needs and personality.,Failed after multiple timeout attempts
i have moments of forgetfulness in my head, when i do my job of cleaning i sometimes move my husband's things that i should not touch, when i take them away and forget.,Failed after multiple timeout attempts
so, as i said in previous argument, i am introvert so i think to much, that people don't really like me. that can be because i would look weird or my looks is flashy even if i dont want to be like that.,Failed after multiple timeout attempts
inauguration of our hospital's new reception and quaternary block held last day. function  was successfully completed..,Failed after multiple timeout attempts
this should be a time of sweetness and romance.,Failed after multiple timeout attempts
i found a lost wallet that contained $119.00 cash and some credit cards.,Failed after multiple timeout attempts
playoff hockey to watch.,Failed after multiple timeout attempts
a strong feeling of laziness has taken over me and whenever someone tells me i should do these things i become defensive and genuinely irritated and sometimes angry.,Failed after multiple timeout attempts
it tells me i'm worthless and a failure.,Failed after multiple timeout attempts
probably because i hate myself for how arrogant i am.,Failed after multiple timeout attempts
taking the victoria clipper for a day trip from seattle to victoria.,Failed after multiple timeout attempts
i have become more moody lately and more negative, and nobody will let me forget it.,Failed after multiple timeout attempts
my situation is hopeless.,Failed after multiple timeout attempts
we took a random road trip in michigan along the lake.,Failed after multiple timeout attempts
i had a nice midnight bike ride with the whole road to myself.,Failed after multiple timeout attempts
when i finally got promoted to my job and finally told my kids that we will have our newest car.,Failed after multiple timeout attempts
it's hard to maintain positive relationships when i always assume the worst in people.,Failed after multiple timeout attempts
this person was really rude to me and i am currently quite annoyed and disappointed of his tone and the way he talk to me but this is just a call and i should just get out for a little walk to clear my mind , talk to a colleague or call a friend to disconnect as well.,Failed after multiple timeout attempts
show yourself to be a mature and caring person who wants what she wants — what is best for her son.,Failed after multiple timeout attempts
i decided to hike a local trail and i made it all the way to the top.,Failed after multiple timeout attempts
i saw my partner smile at our brain injury support group today.,Failed after multiple timeout attempts
they all have a champagne glass in their hand and i do not even drink.,Failed after multiple timeout attempts
i know it started because my home life was incredibly stressful when i was young, and i had a lot of problems up until the end of sophomore year.,Failed after multiple timeout attempts
i got a promotion, but i can't stop thinking about how i didn't get it sooner.,Failed after multiple timeout attempts
i hung out with my friend. .,Failed after multiple timeout attempts
i felt happy today because i felt less stress than i normally do. .,Failed after multiple timeout attempts
for the past 3 years i have been depressed and i have no one to talk to about it.,Failed after multiple timeout attempts
a person saw a stranger wearing a lot of jewelry and assumed they were materialistic without knowing anything about their personality or values.,Failed after multiple timeout attempts
i got a bad grade on my essay, i completely ignored all the positive feedback my teacher gave me.,Failed after multiple timeout attempts
my boyfriend told me he loved me for the first time.,Failed after multiple timeout attempts
i didn't get the scholarship, i must not be smart enough.,Failed after multiple timeout attempts
i found something i had lost weeks before.,Failed after multiple timeout attempts
mark had a great vacation, but he couldn't stop worrying about the one place he didn't get to visit.,Failed after multiple timeout attempts
i didn't get a perfect score on the test, i'm never going to get into a good school.,Failed after multiple timeout attempts
i took a day off work and barbecued with my family.,Failed after multiple timeout attempts
being honest with yourself is the only thing that matters here for both you and your daughter.,Failed after multiple timeout attempts
he probably did something that i didn't and that's why he was promoted.,Failed after multiple timeout attempts
i recently went to a wedding wherein the bride was a classmate of mine back in college.,Failed after multiple timeout attempts
i was never a social person, even when i was young, and it got worse as of now.,Failed after multiple timeout attempts
should i say something to her? i respect her time, i understand of course but for some reason this hurt my feelings so much.,Failed after multiple timeout attempts
that is good because scientific studies indicate that therapy is the best treatments for anxiety.,Failed after multiple timeout attempts
we focus too much on the negative, that's how our brain works, that is why it feels like the world is always against us, i am sure the person has had good things happen to them.,Failed after multiple timeout attempts
how can she be so inconsiderate? she should know that would hurt me.,Failed after multiple timeout attempts
i didn't have any kind of abusive childhood, the only unusual occurrence growing up was that i was raised by my father, who was widowed, since the age of three.,Failed after multiple timeout attempts
not all dermatologists are equally good.,Failed after multiple timeout attempts
to fix the errors, you should think what to do to prevent this situation from happening again.,Failed after multiple timeout attempts
i was able to close a sale at work that i had been working months for. .,Failed after multiple timeout attempts
it has got to the point where i have the first semester final exams next week and i have no idea what i am going to do, i can't seem to get into revision because i feel so panicked, which is just adding to the situation.,Failed after multiple timeout attempts
i was unnecessarily on a diet and running like now, i can't control my cravings.,Failed after multiple timeout attempts
using a powerful multimodal approach, address your anxieties and fears on multiple dimensions.,Failed after multiple timeout attempts
a person observed their coworker making a mistake and assumed they were unreliable and incompetent without considering the complexity of their work.,Failed after multiple timeout attempts
i forgot to call my friend back, they're probably really mad at me.,Failed after multiple timeout attempts
my friend and i ate at one of the obama's favorite restaurants in new york, and it was wonderful.,Failed after multiple timeout attempts
a person saw someone with a different cultural background and assumed they were foreign and hard to understand without making an effort to learn about their culture.,Failed after multiple timeout attempts
my bosses never recognize my accomplishments.,Failed after multiple timeout attempts
my husband missed me while i was at dance class and told me so when i got home which made me happy. .,Failed after multiple timeout attempts
i finally completed a component i've been working on for the last couple of weeks, and am happy with the results.,Failed after multiple timeout attempts
i think you two should give each other a chance.,Failed after multiple timeout attempts
rachel completed a 5k race, but she couldn't stop feeling disappointed about how she didn't beat her personal record.,Failed after multiple timeout attempts
i think someone says my name or whispers but no one did.,Failed after multiple timeout attempts
i don't feel like talking to my friend or doing anything today.,Failed after multiple timeout attempts
it's sending me in fits of hysteria!! in the mornings i don't want to get up because i'm afraid of being stressed out.,Failed after multiple timeout attempts
going to the much hyped padmanabhaswamy temple and finding out that it looks like an ancient palace from inside.,Failed after multiple timeout attempts
i took my son to the park after work, love to see him smile.,Failed after multiple timeout attempts
think of the joy and fun a newly born child will bring to you.,Failed after multiple timeout attempts
i feel it since i was kid and until now it's getting worst, i also sleep paralyze and it's so scary and i feel like my soul is getting out when i sleep it occurred to me sometimes when i feel so depressed.,Failed after multiple timeout attempts
i can remember the graduation day i got the degree certificate the smile on my parent's face made the 3 years of hell worth it.,Failed after multiple timeout attempts
a person saw someone with a physical disability and assumed they were incapable and dependent, without considering their strengths and abilities.,Failed after multiple timeout attempts
mike aced his golf game, but he couldn't stop obsessing over the one missed putt.,Failed after multiple timeout attempts
it's now too late to get out of it. why do i always feel like every decision i make is the wrong one?,Failed after multiple timeout attempts
i made a granola cereal for breakfast with cut up bananas and a pinch of sugar on top and had time to sit down and eat it with my husband. .,Failed after multiple timeout attempts
my car was recently fixed due to factory warranty.,Failed after multiple timeout attempts
after a longtime i met my school friends amd shared my school days memorable moments.,Failed after multiple timeout attempts
had a great time having dinner with some friends i hadn't seen in a while.,Failed after multiple timeout attempts
but the best thing you can do is to focus on your own friends and your schooling while your parents figure out whatever they are trying to figure out.,Failed after multiple timeout attempts
my friends and i have finally started playing one of my favorite games again, rust, last night. and we're having a great time.,Failed after multiple timeout attempts
i went to police exam.,Failed after multiple timeout attempts
i brought a new smartphone last week.,Failed after multiple timeout attempts
if the love is "gone" then true love may have never been present.,Failed after multiple timeout attempts
there were two frozen waffles in the freezer when i had thought i had already eaten the last ones.,Failed after multiple timeout attempts
i need to be more open minded and take more initiatives: if i want something in life or have a goal i need to work towards it.,Failed after multiple timeout attempts
i helped my girlfriend's brother with his homework.,Failed after multiple timeout attempts
jack won an award for his photography, but he kept obsessing over the one picture that didn't turn out the way he wanted it to.,Failed after multiple timeout attempts
passing my physical fitness test last month made me very happy.,Failed after multiple timeout attempts
when i'm in school i think i'm doing just fine then get a letter saying i need to take summer school because i failed my classes.,Failed after multiple timeout attempts
if i just let my head face downwards i feel like i am doing harm to my body and depriving myself of a universal right.,Failed after multiple timeout attempts
i just need to focus on what's best about my life and try to get the most out of it.,Failed after multiple timeout attempts
i got my bike fixed.,Failed after multiple timeout attempts
it's better to do not have friends than to have fake ones.,Failed after multiple timeout attempts
you simply don't know that, unfortunately children, even as adults, don't think the same as their parents.,Failed after multiple timeout attempts
however i can also ask my friend to help me with depression.,Failed after multiple timeout attempts
one of my investments that wasn't making much progress is finally paying off and making nice gains.,Failed after multiple timeout attempts
my boss punished me at work for taking time off for my college graduation, so i have been off the schedule, and monday was my first day back on the job.,Failed after multiple timeout attempts
my sister got selected in music competition in final round of selection this will be very happy moment in my life  .,Failed after multiple timeout attempts
a parent saw their child making mistakes and assumed they were disobedient and difficult, instead of recognizing their need for guidance and patience.,Failed after multiple timeout attempts
james landed a new job with a higher salary, but he couldn't stop worrying about the one negative comment his interviewer made about his previous experience.,Failed after multiple timeout attempts
none of the clerks laughed at me or said anything negative.   .,Failed after multiple timeout attempts
a person observed their coworker taking frequent breaks and assumed they were slacking off instead of considering their workload and stress levels.,Failed after multiple timeout attempts
talking with my best friend for a few hours.,Failed after multiple timeout attempts
you can and should grieve in your own way and with the support of people who can support you.,Failed after multiple timeout attempts
i ate frozen yogurt at a new restaurant called spoonlickers.,Failed after multiple timeout attempts
ever since i was diagnosed people have been acting as if i'm a violent person.,Failed after multiple timeout attempts
i hope she has a nice time, i wish i could be there with her.,Failed after multiple timeout attempts
and you understand that they are doing the best they can.,Failed after multiple timeout attempts
the choice of a restaurant has nothing to do with masculinity.,Failed after multiple timeout attempts
my boyfriend wrote a very nice essay that was fun to read.,Failed after multiple timeout attempts
i remember he made me cry almost everyday when we were doing my homework because i couldn't do things right.,Failed after multiple timeout attempts
having dinner with my family, sitting around talking and being able to spend quality time with them last night. .,Failed after multiple timeout attempts
i should have the run of the school because i am in a tough program and getting good grades, but i am so afraid of judgment by others that i am almost torturing myself with thoughts and self-imposed rules and regulations.,Failed after multiple timeout attempts
i watched my son play with bubbles and laugh and giggle.,Failed after multiple timeout attempts
my manager complimented me on a customer service experience i had. .,Failed after multiple timeout attempts
the best memorial you can give your parents is to pass the love they gave you on to your little boy.,Failed after multiple timeout attempts
david got a promotion at work, but he couldn't stop feeling guilty about how he had to take credit for the work his team did.,Failed after multiple timeout attempts
your therapist can also help you develop healthy relationships and explore the best way to come out to your family.,Failed after multiple timeout attempts
also you can as for another treatment, that one might not work on you.,Failed after multiple timeout attempts
i found out that my sister got a new job that she really wants.,Failed after multiple timeout attempts
by all means, wait for your turn for your boyfriend's affection when she is napping or in bed for the night.,Failed after multiple timeout attempts
watching netflix, "parks and rec" with my husband.,Failed after multiple timeout attempts
your baby needs you to see a doctor to make sure everything is all right.,Failed after multiple timeout attempts
while i was volunteering at the hospital i helped a few people with various problems by reporting the problems to the correct people so that they could be fixed. .,Failed after multiple timeout attempts
my daughter is in preschool and made me a mother's day card for mother's day and that truly made me feel so special and happy.,Failed after multiple timeout attempts
tested a theory successfully. all these events are mixed, some happy aspect and some not. .,Failed after multiple timeout attempts
i went to my first concert in over 2 decades.,Failed after multiple timeout attempts
max got a promotion at work, but he couldn't stop feeling guilty about the one task he delegated to his coworker that he could have done himself.,Failed after multiple timeout attempts
i'm capable of doing a lot of things right. i have done this roast very well before!,Failed after multiple timeout attempts
a person saw someone with a different religious affiliation and assumed they were close-minded and unwilling to accept other beliefs.,Failed after multiple timeout attempts
this is killing me because i don't want to be with anybody else! he is all i think of and the only man i want to ever be with.,Failed after multiple timeout attempts
claire completed a tough puzzle, but she couldn't stop thinking about how long it took her to solve the last piece.,Failed after multiple timeout attempts
i was happy to go to disneyland for my best friend's birthday.,Failed after multiple timeout attempts
i got home after eight hours of traveling.,Failed after multiple timeout attempts
my boyfriend's mother seemed to like me at first but since he and i have moved in together she has been my worst enemy.,Failed after multiple timeout attempts
ever since i can remember, starting from when my mom and dad got divorced, i was ill treated by my relatives on my mother's side.,Failed after multiple timeout attempts
i can't stand it when people are rude and disrespectful. it's like they don't care about anyone else's feelings.,Failed after multiple timeout attempts
just thinking about my sons.,Failed after multiple timeout attempts
the professional who interviews you, in-person, will be in the best position to definitively answer your questions.,Failed after multiple timeout attempts
you were offered this promotion by a whole committee at work, they fully evaluated your performance and based their offer on this and the views of your clients.,Failed after multiple timeout attempts
i found a new office chair, that i desperately needed, on sale 40% off.,Failed after multiple timeout attempts
my husband made us a huge plate of fries for dinner.,Failed after multiple timeout attempts
i am always walking on eggshells around him, its seems like everything i do and do't do make him so angry.,Failed after multiple timeout attempts
i cleaned the kitchen to be spotless, it's been long overdue, and i was quite pleased with myself seeing the results.,Failed after multiple timeout attempts
i went my friend's marriage. i thoroughly enjoyed this moment.,Failed after multiple timeout attempts
i know i should seek help, and i'm currently seeing a therapist for my anxiety, but i tend to get violent thoughts.,Failed after multiple timeout attempts
this has made all my self-loathing and guiltiness and embarrassment worse and i feel like i'm failing academically and also failing as a person.,Failed after multiple timeout attempts
my unlikable nature is always going to get in the way of forming a close relationship with someone.,Failed after multiple timeout attempts
the fact that your mom was willing to take you to therapy before is a sign that she recognizes that therapy can be valuable, and that is a good sign.,Failed after multiple timeout attempts
i made $2000 on the stock exchange.,Failed after multiple timeout attempts
i finished a challenging project, but i can't stop feeling like it wasn't good enough.,Failed after multiple timeout attempts
i got my first transaction done as a real estate agent.,Failed after multiple timeout attempts
we have to always follow the latest food trends, or else tourists will think our cuisine isn't diverse.,Failed after multiple timeout attempts
my work week ended.,Failed after multiple timeout attempts
i just found out my insurance is going to cover my jaw operation, which will save me a great deal of money! .,Failed after multiple timeout attempts
there are many reasons why helen's husband has not called her.,Failed after multiple timeout attempts
other career opportunities might appear, more intriguing and enjoyable ones. even if it pays less, it is important to feel content with what you do. money isn't everything.,Failed after multiple timeout attempts
if i talk to people, some of the time they seem genuinely interested, and they don't look like they are criticizing me.,Failed after multiple timeout attempts
i saw a dog while driving today, he had his head sticking out the window of his owner's car and his fur was blowing in the wind. he looked like he had been enjoying it. .,Failed after multiple timeout attempts
a new store opened near my neighborhood.,Failed after multiple timeout attempts
it was only within the past 2 years that my crying and anger and self-starvation forced him to move us back here.,Failed after multiple timeout attempts
my daughter was laughing because i was chasing her.,Failed after multiple timeout attempts
i can't stand it when people are mean and hurtful towards others. it's like they enjoy causing pain.,Failed after multiple timeout attempts
my best friend got married to the woman of his dreams.,Failed after multiple timeout attempts
drawing is one of the only things i can do where my head isn't a buzz with disaster scenariorizing.,Failed after multiple timeout attempts
a friend let me know that they can go to a final four party they initially couldn't go to.,Failed after multiple timeout attempts
just recently, i finished a song that i'd been working on for over a month.,Failed after multiple timeout attempts
i accomplished a lot today, but i can't stop feeling like i didn't get enough done.,Failed after multiple timeout attempts
it is probably just an immediate reaction to giving birth and negative expectations of what it will now involve.,Failed after multiple timeout attempts
received a package i was waiting for in the mail.,Failed after multiple timeout attempts
the two types of professionals are best equipped to offer evaluation and suggestions for treatment.,Failed after multiple timeout attempts
i can't recover.,Failed after multiple timeout attempts
they have made positive changes in their life, and it's admirable.,Failed after multiple timeout attempts
i understand that by doing this i am hurting his wife and i don't want to hurt anyone, it's not who i am, but i've never felt this way about someone before.,Failed after multiple timeout attempts
i only had one typo in my report, but i keep focusing on that instead of all the hard work i put into it.,Failed after multiple timeout attempts
travis notices his wife hasn't helped around the house for a week. does she even care? she knows i'll clean up so she abuses my kindness!,Failed after multiple timeout attempts
sometimes i have to say no, even if it makes someone sad. one quarrel won't decide if i'm a bad parent or if i'm not. family is important and friends can wait.,Failed after multiple timeout attempts
i lied and gave him a very low number, because i knew he was a jealous man.,Failed after multiple timeout attempts
seeking help from a professional can help you not only "move on" from the past, but find benefit in the experiences.,Failed after multiple timeout attempts
i purchased a new car.,Failed after multiple timeout attempts
getting out of the house helps on bad days. being around or helping other people tends to lift my mood.,Failed after multiple timeout attempts
one of my sons came home talking about the great experience he had making a new friend at school.,Failed after multiple timeout attempts
india winning the cricket match in semi finals.,Failed after multiple timeout attempts
toxic family and holiday visits. my family is always mean to me. i can't stand going to family events. they put me down and ignore my children. they're probably right about me. i am a loser.,Failed after multiple timeout attempts
watched a few episodes of daredevil with my mom in the middle of the day.,Failed after multiple timeout attempts
i got my air conditioner repaired just in time for the summer heat. .,Failed after multiple timeout attempts
i forgot to include one detail in my report, it's completely worthless now.,Failed after multiple timeout attempts
the happiest event that has happened to me is close to three months ago i found out that i was pregnant. .,Failed after multiple timeout attempts
i concur with the therapists who told you that you should embrace who you are.,Failed after multiple timeout attempts
at that point, she may be more ready to hear that we hold people we love in our hearts and they never really go away; that our job is to make lots of good memories so we can carry on.,Failed after multiple timeout attempts
maybe it will happen in this case. maybe it won't. ask yourself why you have a need for this particular person to like you, and is it rational to think like that?,Failed after multiple timeout attempts
there is no evidence that your daughter will get sick she is only undernourished or in need of gaining a little more weight in either case no harm will come to her and she especially will not die.,Failed after multiple timeout attempts
last 3 month i was very happy when my mother get released from hospital.,Failed after multiple timeout attempts
to your credit, you are doing it without complaining and you are making every effort to be positive.,Failed after multiple timeout attempts
i played with my roommate's dog before and after work.,Failed after multiple timeout attempts
yesterday i ordered chicken biriyani and found a reasonable amount of chicken pieces in the dish. that made me feel slightly happy.,Failed after multiple timeout attempts
i celebrate the upcoming birth of my new niece.,Failed after multiple timeout attempts
there are no perfect humans and all of us make mistakes, and this one was mine and i should live with the pain caused by my actions.,Failed after multiple timeout attempts
i made a mistake in my presentation, my colleagues must think i'm incompetent. i'll never be taken seriously.,Failed after multiple timeout attempts
i made 50 dollars on mturk!,Failed after multiple timeout attempts
learning that i would be able to finish my bachelor's degree next year.,Failed after multiple timeout attempts
i'm drinking a delicious beer at home.,Failed after multiple timeout attempts
my bitcoin went up from 800 dollars to 1800 dollars and made me a ton of money.,Failed after multiple timeout attempts
