sentence	label	encoded_label
if i'm not constantly worried, i'm not doing my due diligence as a responsible adult.	distorted	1
if i'm not constantly worried, i'm not showing my commitment to those i care about.	distorted	1
if i'm not perfect, then i'm not worthy of love or respect.	distorted	1
if i'm not the best at something, then i shouldn't even bother trying.	distorted	1
if i'm not worried, it means i'm not taking things seriously enough.	distorted	1
if i'm not worrying about something, it means i don't care enough.	distorted	1
if i'm not worrying, i'm not being a responsible member of society.	distorted	1
if i'm not worrying, i'm not being proactive in preventing problems.	distorted	1
if i'm not worrying, i'm not being proactive in protecting those i care about.	distorted	1
if i'm not worrying, i'm not doing everything i can to ensure the safety and security of those around me.	distorted	1
if institutions don't always follow the latest trends, they'll be seen as not keeping up with the times.	distorted	1
if it is not done perfectly, it is not worth doing at all.	distorted	1
if nations don't always work together to solve global problems, they'll be seen as not cooperative members of the international community.	distorted	1
if organizations don't always adhere to environmental regulations, they'll be seen as not caring about the planet.	distorted	1
if people knew this about me, they wouldn't like me.	distorted	1
if political parties don't always agree to compromise, they'll be seen as not putting the country's interest first.	distorted	1
if someone disagrees with me, then they must hate me or think i'm stupid.	distorted	1
if something bad can happen, it will happen to me.	distorted	1
if something goes wrong, i can't cope.	distorted	1
if we lose, it is all my fault.	distorted	1
i'll never be able to achieve my goals because there are too many obstacles in my way.	distorted	1
i'll never be able to be successful in my career, i don't have the right skills.	distorted	1
i'll never be able to change my negative thought patterns, it's too deeply ingrained.	distorted	1
i'll never be able to find a job that i love and am passionate about.	distorted	1
i'll never be able to find someone who truly loves me for who i am.	distorted	1
i'll never be able to get ahead in life, the system is rigged against me.	distorted	1
i'll never be able to get over my fear of rejection, it's too intense.	distorted	1
i'll never be able to make new friends, i'm too shy.	distorted	1
i'll never be able to overcome my anxiety, so why bother trying?	distorted	1
i'll never be able to save enough money to achieve my financial goals.	distorted	1
i'll never be able to speak in public, i'm too nervous.	distorted	1
i'll never be able to travel the world because i don't have enough money.	distorted	1
i'll never be able to travel the world, i don't have the means.	distorted	1
i'll never be able to trust anyone again, i've been hurt too many times.	distorted	1
i'll never be as good as the other students in this class.	distorted	1
i'll never be happy.	distorted	1
i'm a loser. at my age i will never find another job.	distorted	1
i'm a nice person and didn't do anything to her. i've tried everything, i don't know what else to do.	distorted	1
i'm a terrible person that isn't funny nor charismatic. i don't have any real friends.	distorted	1
i'm a worthless person.	distorted	1
i'm afraid of feeling trapped, panicking, and not having any help.  i will feel out-of-control. what will people think of me?	distorted	1
i'm always going to be stuck in this rut, nothing can change that.	distorted	1
i'm always so awkward socially. maybe i should have checked my emails before contacting her.	distorted	1
i'm always the one who gets left out and rejected when it comes to forming close relationships.	distorted	1
i'm completely self-centered and thoughtless. i'm just no good.	distorted	1
i'm completely useless, i can't do anything right.	distorted	1
i'm destined to be alone because i'm just not capable of forming a close relationship with anyone.	distorted	1
i'm feeling much better from depression but sometimes i think negatively of the previous years. i completely wasted my twenties. i missed so many experiences.	distorted	1
i'm going to have a panic attack again.	distorted	1
i'm going to have a sad existence and be alone all my life.	distorted	1
i'm just not likable enough to form a close relationship, no matter how hard i try.	distorted	1
i'm never going to be able to accomplish anything in life.	distorted	1
i'm never going to be able to afford a home, it's impossible.	distorted	1
i'm never going to be able to be happy without a partner.	distorted	1
i'm never going to be able to confront my fear of confrontation.	distorted	1
i'm never going to be able to escape and do something fulfilling with my life.	distorted	1
i'm never going to be able to forgive myself for my past mistakes.	distorted	1
i'm never going to be able to get a promotion, i don't have what it takes.	distorted	1
i'm never going to be able to get over my fear of heights, it's too intense.	distorted	1
i'm never going to be able to get over my past mistakes.	distorted	1
i'm never going to be able to lose weight, i might as well stop trying.	distorted	1
i'm never going to be able to recover from my traumatic experiences.	distorted	1
i'm never going to be happy, life is just too difficult.	distorted	1
i'm never going to be smart enough to learn this material.	distorted	1
i'm never going to be successful, i might as well give up.	distorted	1
i'm never going to find love, i'm destined to be alone forever.	distorted	1
i'm never going to have kids. no man will ever love me.	distorted	1
i'm not a good wife.	distorted	1
i'm not attractive enough to be noticed or appreciated.	distorted	1
i'm not capable of forming a close relationship because i'm just too unlikable.	distorted	1
i'm not creative enough to pursue my artistic passions.	distorted	1
i'm not smart enough to pursue a career in that field.	distorted	1
i'm probably just boring and they don't want to be around me. i'm such a loser!	distorted	1
i'm so unlikable that even my closest friends eventually end up disliking me.	distorted	1
i'm such a jerk. she didn't deserve to be yelled at. i should have controlled myself.	distorted	1
i'm sure my colleagues think i don't deserve the promotion and they are talking behind my back.	distorted	1
i'm sure my friends and family are thinking that i don't care that she is gone.	distorted	1
i'm sure they are judging me because i'm eating alone.	distorted	1
i'm tired of feeling like a failure every time something doesn't turn out perfectly.	distorted	1
i'm tired of feeling like i have to be perfect all the time.	distorted	1
i'm tired of feeling like i'm never good enough.	distorted	1
i'm too old to play with him. i can't be his caregiver.	distorted	1
i'm too unlikable to form a close relationship with anyone, no matter how hard i try.	distorted	1
i'm worthless.	distorted	1
in the last few years i have entered into a downward spiral of addiction, drugs and alcohol. this is all my fault. i wish i wasn't so messed up in the head.	distorted	1
in the meeting when mary said that some people have not been pulling their weight on this project, i know that she was talking about me.	distorted	1
it doesn't matter if i eat some dessert.	distorted	1
it doesn't matter how much effort i put into a relationship, people will always end up disliking me.	distorted	1
it doesn't matter if i don't exercise regularly, i'm just naturally thin.	distorted	1
it is so hard to do anything. i'll never get my life back on track.	distorted	1
it is so unfair that he puts his son before me. i think i'm pretty understanding usually but this is valentine's day and he should spend it with me.	distorted	1
it is so unfair. other people don't suffer as much as i do. bad things always happen to me--i guess i'm just unlucky.	distorted	1
it is too hard to keep to my eating plan.	distorted	1
it means that the other teachers don't want to talk to me, because none of them approaches me.	distorted	1
it seems like everyone is selfish and only looking out for themselves these days.	distorted	1
it seems like nothing ever goes right. the world is just one big mess.	distorted	1
it sucks that life is just this endless circle of work.	distorted	1
it was pretty awful. yeah, that's when i became more self-conscious and started worrying about people liking me. before that, i just had a bunch of friends whom i hung out with.	distorted	1
it will be unbearable to me that people notice i'm anxious.	distorted	1
it won't turn out right anyway.	distorted	1
it's hard to figure out. i guess that i won't fit in; i think my biggest fear is that.	distorted	1
it's just all so much.	distorted	1
it's really hard to believe that it will get better. i can't stand it.	distorted	1
it's wrong for me to think about this.	distorted	1
it's a fact of life that only the rich and powerful can travel the world.	distorted	1
it's a struggle to accept that good enough really is good enough.	distorted	1
it's all my fault. i should be a better mother.	distorted	1
it's all my fault. why can't i be like everyone else?	distorted	1
it's frustrating when i feel like i'm doing everything right, but things still don't work out.	distorted	1
it's frustrating when i feel like i'm making progress, but then something happens to set me back.	distorted	1
it's frustrating when i feel like i'm not being heard or understood by others.	distorted	1
it's frustrating when i feel like i'm not living up to my own expectations.	distorted	1
it's hard to be optimistic when we see so much destruction and chaos in the world.	distorted	1
it's hard to be patient and wait for things to happen in their own time.	distorted	1
it's hard to believe in the goodness of humanity when we see so much hate and violence.	distorted	1
it's hard to feel like anything i do is worthwhile if it's not absolutely perfect.	distorted	1
it's hard to find hope for the future when we see so much suffering in the world.	distorted	1
it's hard to find true friends these days. everyone is so self-absorbed.	distorted	1
it's hard to have faith in humanity when we see so much greed and selfishness.	distorted	1
it's hard to have faith in others when we see so much betrayal and deceit in the world.	distorted	1
it's hard to maintain a positive outlook when i feel like everything is going wrong.	distorted	1
it's hard to maintain positive relationships when i always assume the worst in people.	distorted	1
it's hard to put myself out there when i'm so afraid of not being perfect.	distorted	1
it's hard to see the good in others when we're so quick to judge and criticize them.	distorted	1
it's hard to see the good in the world when all i see on the news is negativity.	distorted	1
it's hard to see the good in the world when all we hear about is war and conflict.	distorted	1
it's hard to see the positive in others when all we hear about is their flaws and mistakes.	distorted	1
it's hard to stay motivated when i feel like i'm not making any progress.	distorted	1
it's hard to stay positive when we see so much injustice and inequality in the world.	distorted	1
it's hard to stay positive when we see so much negativity and hate in the world.	distorted	1
it's hard to trust others when i've been hurt in the past.	distorted	1
it's hard to trust others when we've been hurt so many times before.	distorted	1
it's impossible for anyone to travel the world without a trust fund or wealthy family.	distorted	1
it's impossible for me to form a close relationship because i'm just not a likable person.	distorted	1
it's now too late to get out of it. why do i always feel like every decision i make is the wrong one?	distorted	1
it's pointless to try to form close relationships when i'm just going to be rejected in the end.	distorted	1
it's understandable they laugh at me. i'm ugly and not good at anything in life.	distorted	1
i've been lucky getting this job, but if i lose it nobody else will want to hire me because i don't have a title.	distorted	1
i've suggested therapy. she won't get help even though she agrees she is angry and unhappy.	distorted	1
i've tried everything for my depression. nothing seems to help.	distorted	1
i've tried so many times to connect with others, but it always ends in rejection and disappointment.	distorted	1
just that i won't fit in.	distorted	1
killing myself is the only way to get rid of the pain.	distorted	1
life is just hard for everyone, there's no such thing as true happiness.	distorted	1
life is not worth living.	distorted	1
maybe she doesn't like me as much. i'm probably not very much fun.	distorted	1
my addiction is too strong, i'll never be able to overcome it.	distorted	1
my anxieties are destroying my life.	distorted	1
my anxiety is too overwhelming, nothing can make it better.	distorted	1
my best friend started dating my boyfriend after i broke up with him.  maybe it is me, i must not be a very good friend to her.	distorted	1
my boss didn't say anything about my last report; i know he thought it was terrible.	distorted	1
my boss is being unreasonable in her expectations for overtime but i can't say no  i really don't have any options. she won't listen to reason.	distorted	1
my boss is unfair.	distorted	1
my boss will see me sweating and realize there is something wrong with me. going in that elevator will ruin my career.	distorted	1
my bosses never recognize my accomplishments.	distorted	1
my boyfriend forgot my birthday even though i went to a lot of effort for his birthday a couple months ago.  he must not really care about me if he doesn't remember my birthday.	distorted	1
my child is a failure; nothing he does works out.	distorted	1
my colleagues think i am stupid.	distorted	1
my colleagues think my work is no good.	distorted	1
my co-worker acts like she doesn't like me. i know she's a good friend of the boss. what if she says something to him that makes me look bad?	distorted	1
my daughter calls me and asks me to send her something. when i try to have more of a conversation, she hurries to get off the phone. my kids don't like me.	distorted	1
my daughter will get sick and have some permanent damage. she could die.	distorted	1
my depression is so bad i just don't feel like being social. but i should call my friend.	distorted	1
my depression is too ingrained, i'll always feel this way.	distorted	1
my dog might get out and something terrible might happen to him.	distorted	1
my employee missed a small deadline, he's completely useless!	distorted	1
my father will be disappointed.	distorted	1
my fears won't stop.	distorted	1
my friend has left several messages for me about going to lunch.   i am so lazy and weak that i can't do a simple thing like calling my friend.	distorted	1
my friend is probably furious at me.	distorted	1
my friends and partner will no longer respect me (this is both about others and the future).	distorted	1
my friends don't like me. they think i am boring.	distorted	1
my friends only talk about women, alcohol and sports. they are so boring. there is nothing of interest in their minds.	distorted	1
my future is hopeless.	distorted	1
my future is hopeless. i'm just weak and useless.	distorted	1
my god, i'll probably forget what i'm supposed to say.	distorted	1
my hairline is receding at 23 years old. i honestly can't take it anymore. there's always something wrong with me.	distorted	1
my hairline is receding at 23 years old. i'm so frustrated. i have zero control over my hairline and it's probably only going to get worse. nobody is going to think i'm attractive. .	distorted	1
my husband doesn't respond to me when i tell him he's not attentive enough. he must not really love me.	distorted	1
my kids don't care about me.	distorted	1
my life is worthless if i can't be with a woman. i need somebody that loves me.	distorted	1
my life will never be as fulfilling as it was before my illness.	distorted	1
my life will never be as good as it once was.	distorted	1
my manager thinks i'm useless, i will probably be laid off.	distorted	1
my mental illness is too severe, nothing can help me.	distorted	1
my mind will blank out. i'll make a fool of myself.	distorted	1
my partner forgot our anniversary, they must not care about me at all.	distorted	1
my partner gave me a funny look; i know she disapproved of what i said.	distorted	1
my partner never helps me.	distorted	1
my partner thinks i am a burden.	distorted	1
my roommate probably hates me. i have no real friends.	distorted	1
my sister is marrying the wrong man and won't listen to me about the mistake she is making.	distorted	1
my situation is hopeless.	distorted	1
my speech isn't any good anyway.	distorted	1
my supervisor doesn't like the work i am doing.	distorted	1
my unlikable nature is always going to get in the way of forming a close relationship with someone.	distorted	1
my week has been pretty much the same and pretty awful.  i did the homework and have it here.	distorted	1
my wife won't get help for her problems. my wife is always angry and never happy. she is always criticizing and blaming me and others.	distorted	1
my work has always been the one thing i was good at, and now i am failing at that too.	distorted	1
negative thinking is a result of past experiences, and it can never be changed.	distorted	1
negative thinking is just a part of who you are, it can never be changed.	distorted	1
negative thought patterns are just a part of human nature, they can never be changed.	distorted	1
negative thought patterns are just a result of genetics, they can never be changed.	distorted	1
negative thoughts are just a part of human nature, they can't be helped.	distorted	1
no matter how hard i try, i just don't fit in.	distorted	1
no matter how hard i try, i'll never be able to form a meaningful connection with someone.	distorted	1
no matter how hard i try, i'll never be as successful as my friends.	distorted	1
no matter how hard i try, i'll never improve at this skill.	distorted	1
no matter how much i practice, i'll never be a good musician.	distorted	1
no matter how much i've tried, i literally cannot achieve anything in life.	distorted	1
no one can ever be fully trusted, it's just a part of life.	distorted	1
no one can ever truly overcome their past mistakes, it will always haunt them.	distorted	1
no one has been able to help me.	distorted	1
no one likes me.	distorted	1
no one will ever want to be close to me because i'm just too difficult to like.	distorted	1
no one will ever want to be my friend.	distorted	1
no one would talk to me.	distorted	1
no wonder i am depressed; it sounds like an awful way to start the morning.	distorted	1
none of my colleagues cares about me.	distorted	1
none of them have made an effort to talk to me. i usually stand alone at recess and i eat lunch by myself also.	distorted	1
nothing can cure my chronic illness, i'll always be sick.	distorted	1
nothing can fix my broken heart, i'll always be in pain.	distorted	1
nothing can help me.	distorted	1
nothing ever goes right.	distorted	1
nothing helps.	distorted	1
nothing i do is any good.	distorted	1
nothing will ever change.	distorted	1
once you make a mistake, it's forever a part of your identity.	distorted	1
once your heart is broken, it can never be fixed.	distorted	1
only the lucky few get to see the world, it's just how it is.	distorted	1
only the privileged few can afford to travel the world, it's just how it is.	distorted	1
only the wealthy can afford to see the world, it's not a possibility for the rest of us.	distorted	1
other women have cheated on me. i feel i can't trust her.	distorted	1
others are more competent than i am.	distorted	1
our family will never be the same after losing our loved one.	distorted	1
our team will never have another chance to play in the semi-finals.	distorted	1
people are only nice to me because they want something from me.	distorted	1
people tend to judge me harshly if they find out that i'm unemployed and single, which leads to nasty comments and gossip online.	distorted	1
people will think i'm incompetent. if i don't start getting better sleep i might even lose my job.	distorted	1
perhaps i'm the problem, as i'm too weird. i should stop trying to make new friends, as there is nobody else like me.	distorted	1
she always chooses where to go. she wears the pants in our relationship.	distorted	1
she did that deliberately. she is full of herself.	distorted	1
she doesn't care about me.	distorted	1
she doesn't see my recovery program as important.	distorted	1
she doesn't seem to appreciate how hard i work.	distorted	1
she doesn't understand how hard it is not to drink.	distorted	1
she doesn't seem very friendly towards me. what's wrong with me that she doesn't like me?	distorted	1
she has no respect for me. she probably thinks i'm not man enough.	distorted	1
she is a horrible person. i hate her.	distorted	1
she is being so unfair.	distorted	1
she is cheating on me. she is going to leave me.	distorted	1
she knows how bad i feel for not coming to the party, and she wants me to feel even worse.	distorted	1
she probably invited me because she felt obligated.	distorted	1
she probably never loved me as i did, and she must have forgotten our relationship already.	distorted	1
she sounded like she was mad at me. i don't know why she has to be so rude.	distorted	1
she thinks i'm not following her advice and is angry with me for not getting rid of this infection.	distorted	1
she will think i am a horrible person for not returning her call.	distorted	1
she'll be unhappy with my sales.	distorted	1
she's always giving me negative looks, like she did tonight.	distorted	1
she's looking for problems and will criticize me.	distorted	1
she's probably talking behind my back like happened at my last job.	distorted	1
since my son came home slightly drunk the other night, i'm sure he's on his way to becoming an alcoholic like his uncle; it will ruin his life.	distorted	1
something is wrong with me.	distorted	1
something terrible is going to happen.	distorted	1
sometimes i feel like i'm living in my own world and can't connect with others.	distorted	1
sure, they apologized, but it doesn't change the fact that they hurt me in the first place.	distorted	1
sure, they apologized, but it doesn't erase the hurt they caused.	distorted	1
sure, they did something nice for me, but that doesn't mean they're a good person.	distorted	1
sure, they did something right, but it doesn't mean they're not still a bad person.	distorted	1
sure, they made me laugh, but it doesn't change the fact that they can be annoying sometimes.	distorted	1
sure, they said something nice, but they probably don't really mean it.	distorted	1
sure, they were nice to me, but they're probably just trying to get something from me.	distorted	1
sure, they were supportive, but it doesn't erase all the times they let me down.	distorted	1
that guy is an animal; he should be punished; it's unfair.	distorted	1
that i am not a very likable person.	distorted	1
that's easy, but i don't think it would work for me.	distorted	1
that's right, it's not just that they won't talk to me, it's that no one will want to talk to me.	distorted	1
that's right, that no one will want to be my friend, and i will be there all alone.	distorted	1
that's totally impossible for me to do. i would just be too anxious.	distorted	1
the fact that i've never been able to form a close relationship is proof that i'm just not cut out for it.	distorted	1
the kids and grandkids don't need me any more.	distorted	1
the main problem is that i stand alone, while all the other teachers stand with a friend and talk to each other.	distorted	1
the mistakes you make define you as a person, there's no escaping it.	distorted	1
the past always catches up with you, and there's no escaping it.	distorted	1
the past will always come back to haunt you, it's inevitable.	distorted	1
the supervisor will be mad at me.	distorted	1
the technician looked at me with concern when i had the tests done. i'm sure there is something terribly wrong!	distorted	1
the time.	distorted	1
the world is harsh and punishing.	distorted	1
the world is made up of winners and losers, and i sure don't want to be one of those losers.	distorted	1
the world is such a dark and scary place. it's hard to be optimistic about the future.	distorted	1
the world works against me.	distorted	1
there's no use in trying any more.	distorted	1
there's no point in even attempting to form a close relationship because i'm just going to get hurt in the end.	distorted	1
there's no point in pursuing my dreams because i'll never achieve them.	distorted	1
there's no point in trying to form close relationships because i'll never be able to overcome my unlikable nature.	distorted	1
there's something fundamentally wrong with me that makes people not want to be close to me.	distorted	1
these emotions are so painful that i have to kill myself, because i can't stand them any more.	distorted	1
they all would have had a better time if i hadn't been there today.	distorted	1
they apologized, but it doesn't mean they're not still a terrible partner.	distorted	1
they are able to do the work more easily than i am.	distorted	1
they are my family. i should love and respect them. i should go to keep the peace.	distorted	1
they did something good, but it doesn't mean they're not still a bad person.	distorted	1
they did something nice for me, but it doesn't mean they're not still a bad friend.	distorted	1
they did something nice, but it was probably just a fluke.	distorted	1
they did something right, but it doesn't mean they're not still a bad influence.	distorted	1
they didn't pay any attention to me all day.	distorted	1
they have accomplished great things, got into great schools, gotten awards, etc. but as for me, i feel like life has sucked.	distorted	1
they made a terrible mistake when they chose my book! i won't be able to do a good job.	distorted	1
they may have apologized, but it doesn't erase the hurt they caused in the first place.	distorted	1
they may have been sincere, but it doesn't change the fact that they're usually pretty fake.	distorted	1
they may have done something good, but it doesn't change the fact that they're usually pretty selfish.	distorted	1
they may have done something helpful, but it doesn't mean they're not still lazy.	distorted	1
they may have done something thoughtful, but it doesn't mean they're not still a selfish person.	distorted	1
they may have made a positive difference, but it doesn't mean they're not still a liar.	distorted	1
they may have made a positive impact, but it doesn't mean they're not still a hypocrite.	distorted	1
they might have had good intentions, but it doesn't change the fact that they screwed up.	distorted	1
they might have had good intentions, but it doesn't change the fact that they usually don't follow through.	distorted	1
they might have helped out, but it doesn't change the fact that they're usually pretty selfish.	distorted	1
they might have made me feel better, but it doesn't change the fact that they're usually pretty negative.	distorted	1
they might have made me laugh, but it doesn't mean they're not still annoying.	distorted	1
they might have shown support, but it doesn't change the fact that they're usually pretty unsympathetic.	distorted	1
they might have tried to help, but it doesn't change the fact that they usually just make things worse.	distorted	1
they probably aren't very interesting people. why torture myself?	distorted	1
they said something nice, but it doesn't change the fact that they usually talk behind my back.	distorted	1
they said they were proud of me, but they're probably just trying to make me feel better.	distorted	1
they should do the same thing unless they really don't care about me.	distorted	1
they should have hired me; what idiots!	distorted	1
they should show me respect because i have more talent than all of them put together.	distorted	1
they were kind to me, but it doesn't change the fact that they're usually pretty mean.	distorted	1
they will find out i'm a fraud and i can't do my job.	distorted	1
they would say it was ridiculous. that of course people would want to be my friend.	distorted	1
they're just a bunch of losers. i can tell because i feel so bored. .	distorted	1
they'll either think i'm faking it to take time off work or they'll think i am pathetic because i am anxious and depressed.	distorted	1
this feeling of fear is awful. i can't take it anymore.	distorted	1
this is a waste of time. many younger and better qualified people will apply to all these jobs.	distorted	1
this is too complicated for me to learn.	distorted	1
this is too difficult, i'm never going to figure it out.	distorted	1
this isn't going to work out.	distorted	1
this job is too challenging, i'm not cut out for it.	distorted	1
this party will be a drag.	distorted	1
this relationship is never going to work out, we're too different.	distorted	1
this therapy won't work.	distorted	1
this therapy won't work for me, i'm too damaged.	distorted	1
this topic is too complicated for me to understand, i might as well give up.	distorted	1
tom notices a girl on the bus who keeps looking in his direction. do i have something on my face? maybe i smell bad or something. i need to get home and take a shower.	distorted	1
tomorrow's presentation will be a disaster. everybody will notice i'm anxious when i'm presenting.	distorted	1
toxic family and holiday visits. my family is always mean to me. i can't stand going to family events. they put me down and ignore my children. they're probably right about me. i am a loser.	distorted	1
travis notices his wife hasn't helped around the house for a week. does she even care? she knows i'll clean up so she abuses my kindness!	distorted	1
true happiness is a myth, it's just a fleeting feeling.	distorted	1
true happiness is impossible to achieve, it's just a pipe dream.	distorted	1
trust is a foolish concept, everyone is out to get something from you.	distorted	1
trust is just a foolish concept, everyone has an agenda.	distorted	1
valentine's is a special day and he could get a babysitter for his son this one time. doesn't he even care about hurting my feelings? he is so inconsiderate!	distorted	1
was a terrible mistake i made in the first group.	distorted	1
we have to always adhere to the latest fashion trends, or else other countries will think we aren't stylish.	distorted	1
we have to always agree to the standards of international organizations, or else they'll think our country is not committed to human rights.	distorted	1
we have to always be active in the international sports arena, or else other countries will think we aren't competitive.	distorted	1
we have to always be on the forefront of scientific discovery, or else other countries will think we aren't advancing knowledge.	distorted	1
we have to always be up-to-date with the latest health and fitness trends, or else other countries will think we aren't health-conscious.	distorted	1
we have to always cater to tourists' demands, or else they'll think our country isn't welcoming.	distorted	1
we have to always follow the latest food trends, or else tourists will think our cuisine isn't diverse.	distorted	1
we have to always follow the latest technology trends, or else consumers will think our country isn't innovative.	distorted	1
we have to always host world-class events, or else other countries will think we aren't capable of hosting major events.	distorted	1
we have to always participate in global events, or else other countries will think we aren't culturally diverse.	distorted	1
we have to always prioritize economic growth, or else investors will think our country isn't business-friendly.	distorted	1
we have to always produce the latest gadgets, or else other countries will think we aren't technological leaders.	distorted	1
we have to always provide free education, or else people will think our country doesn't prioritize education.	distorted	1
we have to always showcase our country's natural beauty, or else tourists will think our country isn't a travel destination.	distorted	1
we have to always showcase our country's unique culture, or else tourists will think our country isn't culturally rich.	distorted	1
we will never be a family like that again.	distorted	1
well, i don't always do a good job.	distorted	1
what if i can't make her like me? it is so unfair.	distorted	1
what if i have a panic attack while flying? i can't leave and i will feel trapped which will make my anxiety worse.	distorted	1
what if i pass out on the subway?	distorted	1
what if i start to blush or stutter? i would want to die.	distorted	1
what if she wants him and leaves me? i can't compete with him.	distorted	1
what is her problem? she's so touchy! i'm just trying to help her life to be easier.	distorted	1
what will everyone think? i can't handle this. i'm so weak.	distorted	1
when i give my speech, people will laugh at me.	distorted	1
when i try to have more of a conversation, she hurries to get off the phone. there is really something wrong with me.	distorted	1
when i've felt this way in the past, a drink always relaxes me.	distorted	1
when i'm upset i say i'm fine instead of talking about the problem.	distorted	1
when she gets upset with me i feel like i'm a bad parent.	distorted	1
whenever i get better it never lasts. feeling better is always temporary for me.	distorted	1
whenever i get close to someone, i end up ruining the relationship because i'm so unlikable.	distorted	1
whether it's healthy or not, i feel like i need to worry to feel in control.	distorted	1
whether it's healthy or not, i feel like it's my responsibility to worry about everything.	distorted	1
whether it's helpful or not, i feel like i need to worry to avoid being caught off guard.	distorted	1
whether it's helpful or not, i feel like i need to worry to prevent anything bad from happening.	distorted	1
whether it's helpful or not, i feel like i need to worry to stay informed and prepared.	distorted	1
whether it's necessary or not, i feel like i need to worry to avoid regret.	distorted	1
whether it's necessary or not, i feel like i need to worry to be a good friend/partner/parent.	distorted	1
whether it's productive or not, i feel like i need to worry to show i'm invested in the wellbeing of those around me.	distorted	1
whether it's rational or not, i feel like a failure if i'm not worrying about potential risks.	distorted	1
whether it's rational or not, i feel like i need to worry to prove my love and dedication.	distorted	1
whether it's rational or not, i feel like it's my responsibility to worry about everything.	distorted	1
whether it's realistic or not, i feel like it's my job to anticipate and prepare for all potential issues.	distorted	1
whether it's realistic or not, i feel like it's my job to worry about everything.	distorted	1
whether something bad happens or not, i will feel like a terrible mother for not worrying.	distorted	1
who does she think she is to treat me like this? what a snob.	distorted	1
why am i such a loser? my life is worthless.	distorted	1
why do i always assume the worst in people? it's not fair to them or to myself.	distorted	1
why do i always assume the worst-case scenario? it's like i'm living in a constant state of fear.	distorted	1
why do i always feel like i have to be perfect? it's not realistic or healthy.	distorted	1
why do i always feel like i have to please everyone? it's impossible and exhausting.	distorted	1
why do i always focus on the negative? it's like i can't see the good things in my life.	distorted	1
why do i always take things personally? it's like i can't separate my emotions from reality.	distorted	1
why don't i enjoy a night out with my friends? i know there must be something wrong with me.	distorted	1
why is it so hard for me to accept help from others? i always feel like i have to do everything on my own.	distorted	1
why is it so hard for me to make decisions? i always second-guess myself.	distorted	1
why is it so hard for people to be kind and considerate towards others?	distorted	1
why should i have to go? he doesn't do things that are important to me. last week he didn't go to my family dinner with me.	distorted	1
without a partner, life is just meaningless and sad.	distorted	1
without a partner, you're destined for a life of loneliness and misery.	distorted	1
yeah, they did something good for the world, but it doesn't mean they're not still a terrible person.	distorted	1
yeah, they did something helpful, but it doesn't mean they really care about me.	distorted	1
yeah, they did something helpful, but it doesn't mean they're not still a jerk.	distorted	1
yeah, they did something kind, but it doesn't mean they're not still a selfish person.	distorted	1
yeah, they did something right for once, but it doesn't make up for all the times they messed up.	distorted	1
yeah, they did something right, but it doesn't mean they're a good person overall.	distorted	1
yeah, they did something right, but it doesn't mean they're always reliable.	distorted	1
yeah, they did something right, but it doesn't mean they're not still a terrible leader.	distorted	1
yeah, they did something thoughtful, but it doesn't mean they're not still a terrible person.	distorted	1
yeah, they did something thoughtful, but it doesn't mean they're not still selfish.	distorted	1
yeah, they made a positive impact, but it's not like they did it for the right reasons.	distorted	1
yeah, they said they loved me, but that's probably just because they want something from me.	distorted	1
yeah, they said they loved me, but they're probably just saying that to get something from me.	distorted	1
yeah, they said they were proud of me, but they're probably just saying that to make me feel better.	distorted	1
yes, i predicted that they would ignore me, and two teachers would smirk.	distorted	1
yet, at every job i've had the other employees don't respond to my requests and then laugh at me behind my back.	distorted	1
you can never fully trust anyone, they're always looking out for themselves.	distorted	1
you have put off writing a report. every night when you try to get down to it, the whole project seems so difficult that you watch tv instead. i'm so lazy i'll never get this done.	distorted	1
you have received a note from your son's teacher starting that he was having some difficulty in school. i'm a bad mother. i'm the cause of her problems.	distorted	1
you receive a layoff notice from your employer. this proves the world is no damn good. i never get a break.	distorted	1
i didn't get a response to my text, so they must be mad at me. i'll just avoid them from now on.	distorted	1
i didn't get the promotion i applied for, so i must not be good enough. i'll never be successful.	distorted	1
i saw a group of people whispering, they must be talking about me. i'm sure they don't like me.	distorted	1
i made a mistake in my presentation, my colleagues must think i'm incompetent. i'll never be taken seriously.	distorted	1
my friend didn't call me back, they must not value our friendship. i'll just find new friends.	distorted	1
i had a bad first date, they must not be interested in me. i'll never find love.	distorted	1
i didn't get invited to the party, they must not want me there. i'll just stay home.	distorted	1
i missed one deadline, my boss must think i'm unreliable. i'll never be trusted with important tasks.	distorted	1
i made a typo in my email, they must think i'm careless. i'll never be taken seriously.	distorted	1
i didn't get a reply to my job application, they must not like my resume. i'll never get hired.	distorted	1
i missed one workout, i must be lazy. i'll never be able to get in shape.	distorted	1
i didn't get an a on my test, i must not be smart enough. i'll never succeed in school.	distorted	1
i got lost while driving, i must have a terrible sense of direction. i'll never be able to navigate.	distorted	1
i spilled coffee on my shirt, i must be clumsy. i'll never be able to keep things clean.	distorted	1
i forgot my friend's birthday, i must not care about them. i'll never be a good friend.	distorted	1
i didn't get a reply to my message, they must be ignoring me on purpose. i'll never talk to them again.	distorted	1
i didn't get a like on my post, it must not be good enough. i'll never be popular on social media.	distorted	1
i missed one meeting, my colleagues must think i'm not dedicated. i'll never be seen as a hard worker.	distorted	1
i didn't get a scholarship, i must not be talented enough. i'll never be able to afford college.	distorted	1
