sentence,Response
I made homemade onion rings for the first time today.,non-distorted
I felt good after a run this morning.,non-distorted
I celebrate the upcoming birth of my new niece.,non-distorted
Watched a few episodes of Daredevil with my mom in the middle of the day.,non-distorted
An event that made me happy in the past 3 months is when my daughter got Most Improved in History class after she turned a D into a high B.,non-distorted
I took a walk outside to visit the new brewery that opened in my neighborhood. ,non-distorted
I was happy that my wife had lunch already made for me today.,non-distorted
I got a permanent job offer in my career.,non-distorted
I got a rose bush to actually produce roses.,non-distorted
Going out for a nice jog in the park on a cool Monday morning. ,non-distorted
This morning my boyfriend got a job offer that he really wanted.,non-distorted
One of my husband's groomsmen came visiting after 3 years. ,non-distorted
"After work, my wife and I went for a run around our local park. ",non-distorted
I got to see all three of my kids on spring break.,non-distorted
Eating some velvet cupcakes my girlfriend made for us.,non-distorted
An event that made me happy recently was arriving home from work and having all 3 of my boys run to the door and hug me.  ,non-distorted
I went out last night and had some fun with friends.,non-distorted
I watched a movie with the family and had fun.,non-distorted
I went for a walk in the park. ,non-distorted
"When I was getting to go to my office, my parents send off with cute smile and say ''Have a nice day and Take care''.",non-distorted
I was happy when I passed my CPA exam this past week. ,non-distorted
"I cooked hamburgers and fries for dinner, and was given compliments on the tastiness of the food.",non-distorted
Finding out that i was getting back a tax refund instead of having to pay taxes.,non-distorted
I booked a weekend trip with my friends to the beach.,non-distorted
I was able to pull off a large-scale prank on a coworker with the help of several other people including my boss.,non-distorted
I found out my neighbor is moving. ,non-distorted
my cousin was married i consider her as my sister ,non-distorted
I was part of an ultimate frisbee team that won our league championship last month.,non-distorted
I left work earlier than usually,non-distorted
I ate a delicious pasta salad.,non-distorted
Taking strides to better my mental health.,non-distorted
MET MY LOVER,non-distorted
here carefree smile and laughter,non-distorted
I got accepted for a training scholarship in England. I was happy because I hadn't had that sort of professional achievement for a while.,non-distorted
There was an event where my husband was honored with an award for the  best employee of his firm.,non-distorted
I finished a painting project in my bathroom. ,non-distorted
My 2-year-old gave me big smoochy kisses on my cheeks.,non-distorted
we planned to go to tour on summer vocation.my father showed me a  buying tickets. i was surprised,non-distorted
I paid off my Durango after making payments for 5.5 years.,non-distorted
BEFORE LAST ONE MONTH MY FRIEND'S BABY BIRTHDAY,non-distorted
Getting out of bed to find that my husband had left a full pot of hot coffee for me when he left for class.,non-distorted
I felt happy when my car got fixed.,non-distorted
"I was able to play ""let it be"" on my electric guitar without any mistakes ",non-distorted
Today my wife and I went on a bike ride during mild weather.,non-distorted
Going on a trip to visit my aunt and cousins who are living on another city,non-distorted
I enjoyed going out to eat with my girlfriend.,non-distorted
My cats were chasing each other around the house like maniacs.,non-distorted
I went to the store and the whole trip worked out well.,non-distorted
Eating a hamburger and French fries. ,non-distorted
Tonight we went to our kids school carnival and played games and ate snow cones together!,non-distorted
I cooked and ate a really tasty dinner.,non-distorted
i felt happy when i buy a laptop yesterday.,non-distorted
I listened to an interesting podcast.,non-distorted
I completed my umpiring exams successfully and i am now fully qualified.,non-distorted
I learned what I needed to fix for Tai Chi.,non-distorted
When I received my tax return,non-distorted
my daughter laughed,non-distorted
"Just recently, I finished a song that I'd been working on for over a month.",non-distorted
"I saw a dog while driving today, he had his head sticking out the window of his owner's car and his fur was blowing in the wind. He looked like he had been enjoying it. ",non-distorted
My boyfriend came home early from work.,non-distorted
Today I got to go Shopping with my beautiful wife and daughter and was happy to be able to spend time with both of them.,non-distorted
I received my paycheck for the biweekly period.,non-distorted
I was offered a writing gig.,non-distorted
When i saw i got approves for mturk.,non-distorted
"I started praying while swimming at the local rec center, and the combination of mind and spirit makes me contented.",non-distorted
I planted a garden with vegetables for my family and flowers for my vases.,non-distorted
"I came home to a cooked meal.  Normal for most husbands, but my wife normally does not cook.",non-distorted
I started a woodworking project today and I made significant progress in it,non-distorted
"My baby fully ate cereal, it was so satisfying when you baby completes his meal",non-distorted
I went swimming with my children.,non-distorted
"When I decided to end my abusive relationship and moved out and got my own place...at first it was sad, but now that I have been away from him my life has flourished. Because of my decision to leave, I am happy.",non-distorted
I went to EMDR therapy and gained profound insight into some of the things that I had been struggling with.,non-distorted
Rereading a book I had enjoyed in the past made me a bit happy for a few minutes.,non-distorted
I found my bridesmaid dresses for the wedding.,non-distorted
i got a new dog.  it made me happy to finally see one again after so many years,non-distorted
I was happy spending time talking and playing video games with my significant other.,non-distorted
I went to a concert of my favorite rock band at an outdoor arena.,non-distorted
I had a fun chat with my friend on FaceBook.,non-distorted
At dinner with my wife,non-distorted
I received a large bonus from doing hits.,non-distorted
WATCHING FILM ON THEATRE ,non-distorted
"Yesterday I met my school time classmate at the Shopping mall, he was my best friend at that time. I became very happy on meeting him, we spend at least one hour together talking about our past.",non-distorted
A pitcher on my fantasy baseball team got the win.,non-distorted
My boyfriend took me to play bingo and I finally won which really made me happy because I was needing some extra money.,non-distorted
I'm excited to become pregnant after 3 1/2 years,non-distorted
I am a huge New England Patriot fan and this year they defied logic and won the superbowl. I am overjoyed for my team and myself because I put a good deal of money on the game and was very pleased to win.,non-distorted
I went to see a movie with a few friends.,non-distorted
I paid all my bills on time,non-distorted
I went on a road trip with my friends to Zion National Park.,non-distorted
Drawing my car sketch for the day and seeing the progress I have made in perspective drawings,non-distorted
I had dinner with my entire family,non-distorted
I finally put together enough money to purchase a new laptop that I have been working toward for well over four months! It was an amazing fulfilling moment. ,non-distorted
My son slept past 6am for the first time in months.,non-distorted
I went to the gym for the second time this week to start a new trend/practice of going regularly.,non-distorted
I made 50 dollars on Mturk!,non-distorted
Getting w/SEVERAL girls at the dance = the ones I like!,non-distorted
I had a vacation to see Harry Potter World at Universal Studios for a week.,non-distorted
I got free food at work.,non-distorted
I was sent an adorable video of a mother cat helping a kitten get a toy off a window sill. ,non-distorted
My brother got into a good college abroad.,non-distorted
I went to visit my parents for the day at their home.,non-distorted
I invested money in company shares.,non-distorted
My son smiled at me.,non-distorted
"I went to visit my son at school yesterday, and he was very happy to see me and told me that I was his best friend.",non-distorted
I went to my uncle's birthday party and got to see a lot of my family who came in town.,non-distorted
I was happy that my other child was able to attend a field trip with me.,non-distorted
When I earned 300 dollars in a single day which I was not expecting.,non-distorted
"Seeing my dog who has end-stage cancer, running down the sidewalk towards me, acting like she wasn't sick at all.",non-distorted
my first kiss to my hearty,non-distorted
I got a new camera I had been wanting for over a year.,non-distorted
I was able to plant some seeds and start growing my own vegetables.,non-distorted
myt son looked at me and said mommy i love you and smiled with one dimple,non-distorted
My husband gave me a foot rub.,non-distorted
I watched the television show Legion with my friend.,non-distorted
I took kids on a walk to park for picnic.,non-distorted
Watching my granddaughter on Easter Sunday made me happy.,non-distorted
I WENT TO MOVIE,non-distorted
I got employee of the month award for this month,non-distorted
One event that made me happy in the past 3 months was being able to snuggle with my girlfriend all night long and comfort her after a long day.,non-distorted
"I'm happy because I was given a bonus at work, and I can buy everything I wanted before. It's a new phone I've been dreaming about for a long time._x000D_",non-distorted
getting a good grade on my finals ,non-distorted
I've actually been a member and  working Mechanical Turks for a month on June 20th with a goal of reaching $250 my first month which I achieve that late last night.,non-distorted
I got paid,non-distorted
I read a novel I enjoy.,non-distorted
I recently just helped my friend build his PC. It made me very happy to see his happy face,non-distorted
I finished editing a chapter of writing I was writing.,non-distorted
I had sex with my girlfriend.,non-distorted
"I got promoted as Sr. Manager yesterday, feeling very happy.",non-distorted
"I had dinner at my parents house last Friday with my wife, kids, and my brother.",non-distorted
"Last Day I Just completed my Final exam, which makes me so relief and happy for all the time.",non-distorted
I published my first article on a humor website and received over 1 million views in a week.,non-distorted
My cousins baby was born.,non-distorted
I gave my son a new iPhone as a gift.,non-distorted
I paid off one of my credit cards.,non-distorted
"I have a married-couple-with-children set of friends who are homeschooler's and one of their boys, age 8, came to me when he saw me sitting down at church, asked if he could be my ""friend"" for the service, because he has missed seeing me. ",non-distorted
I ate some great pork chops with friends and family.,non-distorted
Cooked dinner for my wife,non-distorted
My husband got a newer car which makes me happy because I was worried about him driving the old car. ,non-distorted
"An event that made me happy in the past three months was playing a video game with some friends that I haven't seen in a while. It had been years since I had really talked to them, so it was nice to get a chance to catch up with everyone and see what they've been up to while playing a game we all enjoyed. ",non-distorted
a great happy trip at my weekend the journey was so exhausted but worthed,non-distorted
I visited my local Ice cream shop and was given free ice cream for being a loyal customer.,non-distorted
I woke up to my kittens curled up with me in bed.,non-distorted
I got a Mother's Day card for my mom and got it signed and mailed in time to arrive to her.,non-distorted
I went and saw my nephew play in his first baseball game and it was so cool to watch him.,non-distorted
Got to meet my baby nephew (he's 7 months) and he looked super cute and big!,non-distorted
MY HUSBAND BIRTHDAY,non-distorted
My son gave me a big hug in the morning when I woke him up._x000D_,non-distorted
I proposed a girl and she said yes.,non-distorted
Yesterday i went to my friend house...eating lot of fruits and biscuits making more happy...,non-distorted
"i had dinner with my friends tonight, had good time with them, after long time we mate, so it was happy moment for me.",non-distorted
Got complimented by a parent of one of my students for helping her this year.,non-distorted
I did my laundry and cleaned my room to make it look good and feel good.,non-distorted
I was able to see my grandfather for one last time.,non-distorted
I was able to make a successful video that I've been wanting to make of a makeup tutorial and actually had people watch it for the first time! ,non-distorted
"An event that made me happy was work this last Friday, I was able to bring my dog and leave early!",non-distorted
I correctly executed the Stupid Butt Drill in my bellydance class up to a slightly higher speed than before. ,non-distorted
Just the way he said it cheered me up. I couldn't stop smiling for the rest of the day!,non-distorted
Watching our friends get married.,non-distorted
"My husband went for a walk in the park because we finally got a warm, clear Spring day after so many rainy and cold days.",non-distorted
Played with granddaughter.,non-distorted
I learned I am cancer free.,non-distorted
I was happy when I applied for a summer job today.,non-distorted
My wife and I shared a pleasant conversation about the future. ,non-distorted
When my wife got me a new car which i used to dream and tell her.,non-distorted
The sound of all the birds singing on a sunny Spring morning - there seem to be more of them each day.,non-distorted
Being able to speak with a dear great-aunt who turned 92.,non-distorted
I managed to make it to the gym after doing a lot of stuff today,non-distorted
I watched Family Feud.,non-distorted
A moment that made me happy was when my daughter crawled for the first time.,non-distorted
I got the news of myself being promoted to a higher rank.,non-distorted
I took a relaxing shower.,non-distorted
I had time to relax and drink coffee before work.,non-distorted
I completed an assignment at work with no mistakes upon review.,non-distorted
I spent time with my girlfriend.,non-distorted
My husband and I bought new furniture.,non-distorted
"My wife and I received news that we would be getting money back this year on our taxes, which is most unexpected, and we are thrilled.",non-distorted
I visited my friends home and has a party.,non-distorted
Going out for Mexican food for dinner last night with my Husband,non-distorted
I got my car back from the repair shop!,non-distorted
Ordering a new phone ,non-distorted
I was at the cinema with my girlfriend.,non-distorted
"The doctor removed a bone fragment from my gums that was left over from my wisdom teeth removal, which had been bothering me for weeks.",non-distorted
I got an incentive from my office for our recent project success. It was small amount and a gift but still made me feel better and happy. ,non-distorted
"I beat the story of a difficult, felt so accomplished!",non-distorted
I managed to do my exercise.,non-distorted
The weather was very nice out today which improved my mood,non-distorted
Receiving my Magic Bands from Disney World in the mail made me happy.,non-distorted
An event that made me happy was when teenaged daughter decided to sign up for unified volleyball which helps disabled youth play a team sport.,non-distorted
I got a translation certification in the field I've been studying for several years.,non-distorted
i went to beach to day,non-distorted
I won $500 at a raffle at work,non-distorted
"THE DAY WHEN I SLAPPED MY ELDER SISTER WHILE PLAYING TRUTH & DARE, I BECAME VERY HAPPY BECAUSE THIS WAS A ONE TIME OPPORTUNITY FOR ME.",distorted
It made me happy today buying the things that I needed.,non-distorted
 _x000D_,distorted
 _x000D_,distorted
I am very happy because I have learned much about many things._x000D_,non-distorted
I found a deal on energy drinks and bought at least 15 of them for 22 cents each.,non-distorted
I purchased a new computer after having the old one for 8 years. ,non-distorted
My friend came over with donuts.,non-distorted
i started went to gym regularly ,non-distorted
"I should enroll to a college today, but the enrollment period was adjusted allowing me to be lazy all day.",distorted
I have new help at work.,non-distorted
My vacation is only 3 days away!,non-distorted
MY COLLEGE INAGURATION FUNCTION,non-distorted
My sister threw a surprise birthday party for me.,non-distorted
I had a great dinner with family last night.,non-distorted
I went to the driving range today to practice my golf swing. ,non-distorted
I was finally able to save my projected savings amount for the month.,non-distorted
I had enough money to buy gas.,non-distorted
My coworkers and I went to a fun outing and had dinner afterword.,non-distorted
Going to the opening ceremonies of my nephew's little league team.,non-distorted
I found a nice apartment.,non-distorted
I got to pet a kitten. ,non-distorted
"I had delayed it for so long, but I cleaned my ENTIRE apartment (from top to bottom) without taking a single break.",non-distorted
I won $100 on a scratch off ticket.,non-distorted
I was reminded of a dear old friend.,non-distorted
I was happy when my spouse cooked me my favorite dinner.,non-distorted
I managed to run for more than 10 minutes!,non-distorted
My baby smiled at me when she woke up from her nap. It always makes me extremely happy and melts my heart.,non-distorted
You are happy enough I no longer need to dull the pain._x000D_,distorted
Last night it was warm out so i grilled and i rather enjoyed it.,non-distorted
One event that made me feel happy is when I bought ice cream today I felt excited ,non-distorted
We watched a dog's purpose,non-distorted
Letting my dogs wander around my parents yard and seeing them play with each other at home gave me joy.,non-distorted
Talked to a friend on the phone.,non-distorted
I had the best sex of my life one night.,non-distorted
My dogs gave me big puppy kisses and licks when I got home.,non-distorted
I finally got to watch the season finale of my favorite show.,non-distorted
"I'm happy because tomorrow is my friend's birthday, and we will have a party, and rest. Drinks and dances.",non-distorted
"I had a quiet morning and able to somewhat relax today on a Saturday, otherwise it might have been crazy noisy again if someone had been here awake.",non-distorted
 i arrange a trip with my parents and went to kashmir,non-distorted
my husband gift the gold ring,non-distorted
Video chatting with a friend and setting up a plan to see her. ,non-distorted
Riding my bike home from work.,non-distorted
The rain and snow we received the past 2 months has made everything green and is blooming.,non-distorted
I scheduled some time off next week to try and get myself a rest.,non-distorted
"When I went to the local supermarket, the frozen dinners I wanted to buy were 5 for $10, which is a pretty good savings, and enabled me to buy a few for the future and save up.",non-distorted
I heard my children laughing as they played tag with each other.,non-distorted
one day we are going to picnic .that day my children are very happy.,non-distorted
I enjoyed a screening of a film I made in Brooklyn.,non-distorted
I played one of my favorite albums that I have not heard in a while,non-distorted
Our family went on vacation to a water park.,non-distorted
Seeing my son play his first tee ball game ever.,non-distorted
My dad presented a watch surprisingly.  I was so happy.  ,non-distorted
I was happy to get a gift in the mail today,non-distorted
"My oldest friend in the world survived a possible heart attack last weekend, and is okay now. She's recovering, resting and reading diet books about reversing heart disease.",non-distorted
"An event that made me happy in the past 3 months was attending my cousin's wedding. I was thrilled for her, and got to spend time catching up and visiting with other members of the extended family.",non-distorted
I saw a cute puppy,non-distorted
It made me very happy to have lunch with all my family over the weekend.,non-distorted
"My daughter got two class awards yesterday at school, and she was so excited!",non-distorted
An event that made me happy in the past 24 hours is getting free breakfast. ,non-distorted
I had a chance encounter with an old friend that I hadn't seen in a long time while just randomly browsing the isles of a local store.,non-distorted
"After weeks of looking for a new job, with no success, I got 2 spontaneous job offers via email.",non-distorted
My father came back from a business flight and I hadn't seen him for 2 days. ,non-distorted
I went to a concert headlined by my favorite music artist.,non-distorted
I watched one of my favorite YouTubers videos for a while.,non-distorted
I got offered a potentially lucrative contract.,non-distorted
My dog jumped into the bed to cuddle this morning with my wife and I.,non-distorted
A girl I knew was on the verge of crying and threw herself at me. I was happy that she found comfort by me.,non-distorted
I went on a successful date with someone I felt sympathy and connection with.,non-distorted
I became an uncle the second time in my life.,non-distorted
YESTERDAY I WENT TO MY HOMETOWN...MET MY OLD FRIENDS ENJOYING MORE AND MORE....,non-distorted
Having a coffee with my best friend made me happy.,non-distorted
"I was able to eat Popeye's for breakfast, and I was so excited because I had not had any since relocating to another State!",non-distorted
I finally bought a functioning electric guitar.,non-distorted
My son told me about his day at daycare on the way home tonight. He is funny and cute.,non-distorted
Wouldnat your work environment be happier if you would have a room only for entertainment purposes? A room full of games where you could leave the stress behind?,non-distorted
"Had dinner with an old friend, and we connected in a way we haven't in a long time.",non-distorted
Some of my cousins from my mother's side of the family came over and played a board game with my family!,non-distorted
My cat came to cuddle with me without any prompting ,non-distorted
I took my midterm yesterday and I passed with a 95%. The grade made me happy.,non-distorted
I felt happy when my husband fixed my dryer.,non-distorted
My boss told me how she truly appreciates having me around and how thankful she is for it. ,non-distorted
I got a kitten. ,non-distorted
"It was raining one night and I had my dog, my cat, a good CD on and reading my Kindle. I felt as content as I have in a while.",non-distorted
"When we returned home from our dinner, we put a movie on and fell asleep cuddling each other on the couch.",non-distorted
Last week I went to the rental office and took the next step to getting my apartment. ,non-distorted
I set up a hammock in the park and relaxed.,non-distorted
I moved into a new home with my partner.,non-distorted
I got a compliment from my boss.,non-distorted
I saw my daughter reading a book to my mother and seeing them both bond was very heartwarming and made me happy.,non-distorted
I got to see my lifetime long pet a few weeks ago. ,non-distorted
I helped a college friend land their first big job after school,non-distorted
I was happy to see a candidate that we're running perform well in a town hall.,non-distorted
My girlfriend bought me a present,non-distorted
A new gym opened in my town that is really cheap despite having nice facilities.,non-distorted
I was able to chop a lot of wood for my stove. ,non-distorted
"I got some news about my mother who has been really sick lately, and she has been getting some good treatment.",non-distorted
My son has been spending more time with me than the past 3 years. ,non-distorted
My son had his sixth birthday party and was really happy about having it at an American Ninja warrior gym with all his friends. ,non-distorted
I got an appreciation for my project from my boss,non-distorted
"A man in line next to me ordered a combo; but, gave me the soda because he didn't want it.",non-distorted
Being able to move forward in my life and know that soon things are going to change tremendously for my family and I.  ,non-distorted
Going to the park with my husband the other day and taking pictures.,non-distorted
I booked a trip to stay at a ranch with my favorite brewery on site.,non-distorted
I had a phone call today from my nephew who just graduated from college.,non-distorted
I got an internship offer at Amazon for the summer.,non-distorted
"I checked my bank account after I was paid via direct deposit, and made more than I thought I did.",non-distorted
"My husband's most determined tutoring student, who was expected to fail this semester, worked hard and made a B- in class, a miracle.",non-distorted
Last month my brother marriage fixed that time am and my family members so happy they feel good and happy moments in last month. ,non-distorted
"I missed my subway train and showed up five minutes late to a class this morning, but the professor actually ended up being 10 minutes late herself, so I was not penalized for tardiness.",non-distorted
I made a surly guy at work happy by actually listening to him instead of dismissing him like how he is typically treated.,non-distorted
I broke being vegan and ate two slices of pizza today.,non-distorted
My PO emailed me to let me know a training grant I applied for is being considered for an award.,non-distorted
My daughter gave me one of her peanut butter cookies. ,non-distorted
Last sunday my sister-in-law visited my home after a long 5 years. We spoke a lot.,non-distorted
I got a promotion at work.,non-distorted
This evening I am flying out of town to see the guy I've been dating. It makes me happy to know that I get to see him tonight. ,non-distorted
I made it down to a size 12 pants today! I have not fit that size since high school! ,non-distorted
I bought a beautiful dress and shoes.,non-distorted
I PASSED A TEST AND EARNED A CERTIFICATE FOR MY JOB.,non-distorted
The hippy at the pizza place said for the 10th time that he likes my name because it reminds him of the Greatful Dead.,non-distorted
ALL MY FRIENDS AND RELATIVES ARE CAME TO MY HOME FOR BIRTHDAY PARTY SO AT THAT TIME I FEEL HAPPY,non-distorted
My parents came from Washington to Montana to visit me for the weekend.,non-distorted
"My boyfriend won $500 on a lottery scratcher ticket on his birthday, so I was thrilled for him.",non-distorted
"I am at home earlier than I had expected, with time to relax.",non-distorted
My daughter rolled over for the first time last night.  ,non-distorted
I played music and sang for my friends.,non-distorted
It made me very happy that my sister and her husband were recently able to purchase their first home together.,non-distorted
The company I work for had a celebration / toast for a game we recently shipped.  ,non-distorted
I had Easter dinner with my family.,non-distorted
I found out that the jeans i wanted were on a sale.,non-distorted
I had sex.,non-distorted
I ate a piece of my son's birthday cake.,non-distorted
My husband surprised me with a new but used car. I was in such shock that my hands started to sweat.,non-distorted
I worked on one of my summer chores again and got some of my more disliked chores completed.,non-distorted
I made an angel food cake with strawberries and whipped cream.,non-distorted
my husband sister 1st delivery got it 2 girl baby,non-distorted
I WENT TO SHOPPING,non-distorted
Was able to find an empty seat at my local coffee shop.,non-distorted
My girlfriend lost a few pounds after getting more serious about getting in shape.,non-distorted
I got a new job.,non-distorted
I found out today I got a raise at my job that I was not expecting! ,non-distorted
My child made her U18 soccer team!,non-distorted
Actually getting the chance to plant and make the yard look good.,non-distorted
"from Hurricane Disaster we protected our lives and as well our smart home, we feel great on that great occasion",non-distorted
I was able to exercise to work on my cardio.,non-distorted
I got my first paycheck after having been without a job for 2 years.,non-distorted
I had breakfast with my kids.,non-distorted
I had a free lunch today.,non-distorted
I went fishing with my girlfriend.,non-distorted
A manager from a sister store told me that she remembered me because I was so kind and helpful and patient with her.,non-distorted
Talking with my sister yesterday about an upcoming wedding we are going to be attending that is in another country.,non-distorted
"I got a notification in the mail that I was expecting to get many months from now, so to get it early was certainly a happy surprise at an unexpected time! ",non-distorted
I had some new enrollments in an online class that I teach to homeschool children. ,non-distorted
Finding out we could close on our house sooner than we expected.,non-distorted
My boyfriend of 8 years proposed to me.,non-distorted
when i finished my current work,non-distorted
Found an extra beer in the back of the fridge.,non-distorted
My sweet little lady was assessed for reading and is 2 grades ahead of her class in handwriting and literature. ,non-distorted
I took my dog to the dog park,non-distorted
We planned to go to tour on summer vocation My father showed me a buying tickets. I was surprised.,non-distorted
MY BIRTHDAY FUNCTION,non-distorted
Seeing my daughter having a blast at her cheer competition and placing first.,non-distorted
I put on a new pair of slippers after mopping yesterday.,non-distorted
My son slept all night,non-distorted
Teaching my son to ride his bicycle in the yard.,non-distorted
I ordered a lavender-flavored latte and was pleasantly surprised by how delicious it was.,non-distorted
i looked outside and notice that the grass seed i planted a month ago is doing pretty well still.,non-distorted
I found a new software that is helping me to earn more money.,non-distorted
My new shoes came in the mail.,non-distorted
enjoy with my family ,non-distorted
"My dog, Mabel, was very good and didn't chew up or destroy anything despite the fact that I was gone far longer than usual.",non-distorted
I built and finished a kitchen table for my wife.,non-distorted
I made a dinner that the entire family enjoyed.,non-distorted
I practiced consistently for a sport.,non-distorted
"A new in game event is going on in my favorite game, Overwatch, and I'm excited to play.",non-distorted
"Today, I helped my wife save a bunch of money by finding a better deal online for her.",non-distorted
I booked a plane ticket to Vietnam.,non-distorted
I sat with my father drinking bourbon and talking about life for an hour as the sunset.,non-distorted
"Easter morning, when I took my kids to my parents house.",non-distorted
"A month ago, I went to meet my aunt who lives in a different state. This was a happy moment. ",non-distorted
"The moment we found out that my son who is in the kindergarten, will be accepting an award.",non-distorted
Playing a board game with my mother and family friends.,non-distorted
I went out on a dinner date with a girl I recently met.,non-distorted
My significant other and I played Red Rope on Steam together over the weekend and despite it being a super frustrating game it was a lot of fun!,non-distorted
I reached a desirable ranking on my favorite game for the first time.,non-distorted
My friends threw a surprise birthday lunch for me.,non-distorted
I recently baked my first loaf of bread.,non-distorted
Today I went to my Grandma's house and played with my childhood dog!,non-distorted
My little daughter came up and hugged my kneww,non-distorted
I went snorkelling for the first time.,non-distorted
my relatives came over to visit me,non-distorted
I got to spend time with a group of friend's in our Bible study. ,non-distorted
"One thing that made me happy was going to a counselor with my girlfriend, it feels like we made progress in our relationship.",non-distorted
Doing a deep clean on my room.,non-distorted
I played video games with my friends for a few hours.,non-distorted
I enjoyed watching a funny YouTube video with my family. ,non-distorted
"My wife, daughter, and I went to a water park last weekend.",non-distorted
I received bonus with my salary last month made me happy.,non-distorted
"When somebody compliments me sincerely on my work, I felt proud and successful.",non-distorted
I kicked a game winning field goal for my semi-professional football team.,non-distorted
Went to a Starbucks which I rarely have time for and enjoyed a cup of coffee and a danish while surfing the internet. ,non-distorted
Getting breakfast from my workmate.,non-distorted
I got my bff to stop yelling at me all the time because her boyfriend is a dick,non-distorted
I had an experiment go in a very positive direction at work and that made me happy.,non-distorted
I bought beer.,non-distorted
I bought a shirt that looks good on me.,non-distorted
Getting a five dollar bonus.,non-distorted
Listening to Kendrick Lamar and Schoolboy Q made me feel hyped up and happy today.,non-distorted
MY MEMORABLE DAY IS MY SCHOOL DAYS I ENJOY A LOT WITH MY SCHOOL FRIEND GAND 10CKASS ,non-distorted
I was approved for a new apartment lease.,non-distorted
Ate lunch with my dad and caught up with him.,non-distorted
My son received a great score on a science test.,non-distorted
It was warm enough yesterday that I didn't need a jacket.,non-distorted
"My son, who doesn't speak well, said ""I love you"" to me. ",non-distorted
"I got back my altered clothing, and it fit perfectly.",non-distorted
Took my kids to the circus.,non-distorted
Bought my favorite snacks and I get to eat them tonight.,non-distorted
I saw the movie Beauty and the Beast with my two daughters.,non-distorted
I saw a picture of my sister's new baby.,non-distorted
"I picked up a ""Mountain Dew Black Label"" from the gas station to test this new flavor and really liked it.",non-distorted
When I bought myself the new yeezy boost shoes. ,non-distorted
i repair my old laptop,non-distorted
When I finally finished making my first video game by myself.,non-distorted
I got started with a new company.,non-distorted
I won $10 on a lottery scratch ticket.,non-distorted
I ordered a new iPhone. The iPhone 7 plus. ,non-distorted
My daughter brought me back food from taco bell when i was hungry without me asking for it.,non-distorted
My dogs yearly checkup returned to be good.,non-distorted
My friend discovered a new nature trail nearby and showed up at my house with a great bicycle and helmet for me. ,non-distorted
MY WIFE AND I WENT ON A WEEKEND GETAWAY TO THE BEACH.,non-distorted
I realized last night that I will make more money this month than I previously thought. ,non-distorted
I made a new personal benchpress record.,non-distorted
I talked to a group of people about an issue I was concerned with.,non-distorted
I set a personal record for the amount of weight I lifted while strength training.,non-distorted
Made me happy that the weather was nice today.,non-distorted
Got new rug for my den. I've wanted it for ages!,non-distorted
I brought my bench press inside out of the weather. I went out and carried it in one piece at a time.,non-distorted
"Finishing all my chores early in the week and getting to relax during this past weekend, made me very happy.",non-distorted
Going on a field trip with my son. We went to a baseball game and seeing his eyes light up and getting joy with something new was awesome.,non-distorted
I worked out first thing this morning.,non-distorted
The New York Knicks actually played well and won a game.,non-distorted
All the seeds in my wife and I's garden have germinated and started to sprout.,non-distorted
Got my lab reports back. My cholesterol was awesome. ,non-distorted
Passing my college exam,non-distorted
I discovered a new store that sells many things I really like.,non-distorted
I went to my doctors and found out im having a boy and a girl in August.,non-distorted
"When it was my free session at school, which means I had 35 minutes of no learning.",non-distorted
A deep romance with my girlfriend last weekend was extremely awesome,non-distorted
I ate some really tasty ice cream.,non-distorted
I got a full 8 hours of sleep.,non-distorted
I kept receiving these easy daily mTurk hits asking me to describe happinesses,non-distorted
I pet my cat for few minutes.,non-distorted
"Taxes are headed lower, thank god!",non-distorted
I had time to sit and read a good book.,non-distorted
I had a productive day at work today.,non-distorted
I was able to spend time with a close friend I hadn't seen in a year.,non-distorted
I received a gift card from a survey panel that I belong to. ,non-distorted
An event that made me happy was my brother choosing to go into the military.,non-distorted
I got a new stereo for my car.,non-distorted
Completed all the routine vaccines for my 2 years old daughter and next vaccine when she will be 5 years,non-distorted
My little cousin sending me funny memes on Instagram.,non-distorted
I find out that I get an A for my Managerial Accounting class!,non-distorted
I had a good dream,non-distorted
"My girlfriend, who is sick, finally managed to get to sleep.",non-distorted
My order for six pounds of coffee beans arrived today!,non-distorted
"On my 21st birthday, my boyfriend proposed to me.",non-distorted
went to the keys for some family time,non-distorted
A new season of my favorite show was added to Netflix.,non-distorted
MY DAUGHTER GOT GOD MARKS IN ANNUAL EXAMINATION.SHE MAKES ME VERY PROUD.,non-distorted
I successfully climbed to the top of the Old Man of Storr.,non-distorted
I received time off for memorial day weekend.,non-distorted
I am happy and grateful that we still have the same next door neighbors that we've had for 20 years.,non-distorted
I received compliments for the chicken dinner that I made tonight.,non-distorted
My sister said the food I made was delicious.,non-distorted
I bought the video game for which I was saving.,non-distorted
I made some grilled chicken,non-distorted
I watched an April Fools video that was very funny.,non-distorted
An event that made me really happy when I was finally accepted into a Nursing Program after I had been applying for different programs for two years.,non-distorted
I got a 1 TB hard disk full of movies from my friend for one week.,non-distorted
My neighbor didn't bother me today.,non-distorted
My fiancA(c) and I prepared a delicious dinner together.,non-distorted
I finished filing my taxes.,non-distorted
i was happy when i got to see one of my old dogs again earlier today. ,non-distorted
I was able to finish my work just in time for tommorrow's presentation.,non-distorted
I got some important genealogical research papers in the mail which confirmed a hunch I had. ,non-distorted
i made sandwiches made by me.,non-distorted
Re-watched a favorite TV show.,non-distorted
